  1201 Strenua           ---        -.999 9  0.0401 0.009 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1202 Marina            ---        -.999 9  0.0337 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1203 Nanna             ---        -.999 9  0.0473 0.012 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1207 Ostenia           ---        -.999 9  0.1338 0.016 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1208 Troilus           ---        -.999 9  0.0419 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1210 Morosovia         ---        0.087 1  0.1695 0.032 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1211 Bressole          ---        -.999 9  0.0695 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1212 Francette         ---        -.999 9  0.0400 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1213 Algeria           ---        -.999 9  0.0767 0.027 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1214 Richilde          ---        -.999 9  0.0619 0.013 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1219 Britta            ---        -.999 9  0.2267 0.040 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1222 Tina              ---        -.999 9  0.1426 0.028 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1224 Fantasia          ---        -.999 9  0.2599 0.019 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1226 Golia             ---        -.999 9  0.2388 0.052 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1227 Geranium          ---        -.999 9  0.0921 0.008 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1229 Tilia             ---        -.999 9  0.0839 0.008 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1231 Auricula          ---        -.999 9  0.0798 0.014 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1232 Cortusa           ---        -.999 9  0.1339 0.021 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1233 Kobresia          ---        -.999 9  0.0475 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1234 Elyna             ---        -.999 9  0.1355 0.040 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1236 Thais             ---        -.999 9  0.0599 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1237 Genevieve         ---        -.999 9  0.0484 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1238 Predappia         ---        -.999 9  0.0771 0.008 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1239 Queteleta         ---        -.999 9  0.0695 0.019 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1240 Centenaria        ---        -.999 9  0.0673 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1241 Dysona            ---        -.999 9  0.0425 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1242 Zambesia          ---        -.999 9  0.0708 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1243 Pamela            ---        -.999 9  0.0483 0.009 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1244 Deira             ---        -.999 9  0.0557 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1245 Calvinia          ---        -.999 9  0.2713 0.086 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1246 Chaka             ---        -.999 9  0.2351 0.026 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1247 Memoria           ---        -.999 9  0.0846 0.009 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1249 Rutherfordia      ---        -.999 9  0.2778 0.038 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1250 Galanthus         ---        -.999 9  0.0500 0.017 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1252 Celestia          ---        -.999 9  0.2573 0.053 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1253 Frisia            ---        -.999 9  0.0657 0.016 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1254 Erfordia          ---        -.999 9  0.0409 0.012 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1255 Schilowa          ---        -.999 9  0.1389 0.015 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1256 Normannia         ---        -.999 9  0.0504 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1258 Sicilia           ---        -.999 9  0.0564 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1259 Ogyalla           ---        -.999 9  0.0641 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1261 Legia             ---        -.999 9  0.0719 0.006 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1262 Sniadeckia        ---        -.999 9  0.0529 0.016 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1263 Varsavia          ---        -.999 9  0.0459 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1264 Letaba            ---        -.999 9  0.0725 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1266 Tone              ---        -.999 9  0.0566 0.006 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1267 Geertruida        ---        -.999 9  0.0466 0.006 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1268 Libya             ---        -.999 9  0.0449 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1269 Rollandia         ---        -.999 9  0.0473 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1271 Isergina          ---        -.999 9  0.0517 0.008 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1275 Cimbria           ---        -.999 9  0.1109 0.044 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1276 Ucclia            ---        -.999 9  0.1303 0.019 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1277 Dolores           ---        -.999 9  0.0879 0.016 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1280 Baillauda         ---        -.999 9  0.0505 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1281 Jeanne            ---        -.999 9  0.0864 0.016 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1282 Utopia            ---        -.999 9  0.0627 0.010 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1283 Komsomolia        ---        -.999 9  0.1856 0.017 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1284 Latvia            ---        -.999 9  0.1045 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1285 Julietta          ---        -.999 9  0.0610 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1287 Lorcia            ---        -.999 9  0.1328 0.040 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1289 Kutaissi          ---        0.146 2  0.1374 0.021 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1291 Phryne            ---        -.999 9  0.1818 0.033 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1293 Sonja             ---        -.999 9  0.4598 0.095 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1294 Antwerpia         ---        -.999 9  0.1220 0.024 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1295 Deflotte          ---        -.999 9  0.0441 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1296 Andree            ---        -.999 9  0.1209 0.017 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1298 Nocturna          ---        -.999 9  0.0578 0.006 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1300 Marcelle          ---        -.999 9  0.0995 0.008 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1301 Yvonne            ---        -.999 9  0.1632 0.040 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1303 Luthera           ---        -.999 9  0.0608 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1304 Arosa             ---        -.999 9  0.2307 0.023 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1306 Scythia           ---        -.999 9  0.0506 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1308 Halleria          ---        -.999 9  0.0454 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1309 Hyperborea        ---        -.999 9  0.0450 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1311 Knopfia           ---        -.999 9  0.1178 0.035 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1312 Vassar            ---        -.999 9  0.0643 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1314 Paula             ---        -.999 9  0.1171 0.021 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1315 Bronislawa        ---        -.999 9  0.0527 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1318 Nerina            ---        -.999 9  0.1811 0.017 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1320 Impala            ---        -.999 9  0.0775 0.010 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1321 Majuba            ---        -.999 9  0.1439 0.038 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1323 Tugela            ---        -.999 9  0.0567 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1325 Inanda            ---        -.999 9  0.2697 0.032 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1326 Losaka            ---        -.999 9  0.1499 0.030 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1327 Namaqua           ---        -.999 9  0.0404 0.010 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1328 Devota            ---        -.999 9  0.0407 0.008 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1330 Spiridonia        ---        -.999 9  0.0490 0.010 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1331 Solvejg           ---        -.999 9  0.1509 0.039 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1332 Marconia          ---        -.999 9  0.0756 0.014 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1334 Lundmarka         ---        -.999 9  0.1801 0.037 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1336 Zeelandia         ---        -.999 9  0.2184 0.052 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1337 Gerarda           ---        -.999 9  0.0441 0.010 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1339 Desagneauxa       ---        -.999 9  0.1589 0.026 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1340 Yvette            ---        -.999 9  0.0958 0.023 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1341 Edmee             ---        -.999 9  0.1371 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1342 Brabantia         ---        -.999 9  0.1573 0.026 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1343 Nicole            ---        -.999 9  0.1076 0.021 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1345 Potomac           ---        -.999 9  0.0439 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1347 Patria            ---        -.999 9  0.0386 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1350 Rosselia          ---        -.999 9  0.1579 0.025 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1351 Uzbekistania      ---        -.999 9  0.0606 0.009 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1352 Wawel             ---        -.999 9  0.1491 0.034 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1353 Maartje           ---        -.999 9  0.1073 0.030 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1354 Botha             ---        -.999 9  0.0225 0.006 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1356 Nyanza            ---        -.999 9  0.0462 0.008 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1357 Khama             ---        -.999 9  0.0272 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1358 Gaika             ---        -.999 9  0.0585 0.012 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1359 Prieska           ---        -.999 9  0.0413 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1360 Tarka             ---        -.999 9  0.0790 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1361 Leuschneria       ---        -.999 9  0.0924 0.010 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1362 Griqua            ---        0.055 1  0.0667 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1366 Piccolo           ---        -.999 9  0.1538 0.022 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1368 Numidia           ---        -.999 9  0.2035 0.019 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1369 Ostanina          ---        -.999 9  0.1021 0.024 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1372 Haremari          ---        -.999 9  0.0409 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1378 Leonce            ---        -.999 9  0.0773 0.013 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1383 Limburgia         ---        -.999 9  0.0891 0.016 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1384 Kniertje          ---        -.999 9  0.0823 0.010 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1385 Gelria            ---        -.999 9  0.1883 0.035 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1388 Aphrodite         ---        0.090 2  0.1317 0.035 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1390 Abastumani        ---        -.999 9  0.0298 0.001 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1392 Pierre            ---        -.999 9  0.0519 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1396 Outeniqua         ---        -.999 9  0.2335 0.037 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1398 Donnera           ---        -.999 9  0.1913 0.055 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1403 Idelsonia         ---        -.999 9  0.0503 0.013 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1404 Ajax              ---        -.999 9  0.0555 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1405 Sibelius          ---        -.999 9  0.1432 0.029 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1406 Komppa            ---        -.999 9  0.1517 0.038 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1407 Lindelof          ---        -.999 9  0.2309 0.040 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1408 Trusanda          ---        -.999 9  0.0668 0.008 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1409 Isko              ---        -.999 9  0.0805 0.008 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1410 Margret           ---        -.999 9  0.1763 0.049 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1411 Brauna            ---        -.999 9  0.0794 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1413 Roucarie          ---        -.999 9  0.1677 0.048 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1414 Jerome            ---        -.999 9  0.0652 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1415 Malautra          ---        -.999 9  0.1123 0.020 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1416 Renauxa           ---        0.071 2  0.1459 0.031 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1418 Fayeta            ---        -.999 9  0.2571 0.050 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1421 Esperanto         ---        -.999 9  0.0714 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1423 Jose              ---        -.999 9  0.1632 0.036 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1424 Sundmania         ---        -.999 9  0.0558 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1425 Tuorla            ---        -.999 9  0.2390 0.040 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1426 Riviera           ---        -.999 9  0.3546 0.037 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1427 Ruvuma            ---        -.999 9  0.0657 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1428 Mombasa           ---        -.999 9  0.0240 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1434 Margot            ---        -.999 9  0.1353 0.013 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1435 Garlena           ---        -.999 9  0.0432 0.008 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1436 Salonta           ---        -.999 9  0.0339 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1437 Diomedes          ---        0.021 1  0.0313 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1439 Vogtia            ---        -.999 9  0.0509 0.010 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1441 Bolyai            ---        -.999 9  0.0467 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1444 Pannonia          ---        -.999 9  0.1331 0.025 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1448 Lindbladia        ---        -.999 9  0.0378 0.006 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1450 Raimonda          ---        -.999 9  0.1387 0.019 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1453 Fennia            ---        -.999 9  0.2809 0.035 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1456 Saldanha          ---        -.999 9  0.0395 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1458 Mineura           ---        -.999 9  0.1502 0.015 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1459 Magnya            ---        -.999 9  0.1179 0.029 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1461 Jean-Jacques      ---        -.999 9  0.1582 0.015 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1462 Zamenhof          ---        -.999 9  0.1268 0.019 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1463 Nordenmarkia      ---        -.999 9  0.0514 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1466 Mundleria         ---        -.999 9  0.0664 0.006 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1469 Linzia            ---        -.999 9  0.0734 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1470 Carla             ---        -.999 9  0.0515 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1471 Tornio            ---        -.999 9  0.0849 0.012 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1473 Ounas             ---        -.999 9  0.1089 0.009 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1477 Bonsdorffia       ---        -.999 9  0.0517 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1481 Tubingia          ---        -.999 9  0.1168 0.013 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1484 Postrema          ---        -.999 9  0.0420 0.006 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1487 Boda              ---        -.999 9  0.1195 0.029 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1489 Attila            ---        -.999 9  0.0446 0.006 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1490 Limpopo           ---        -.999 9  0.0811 0.014 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1492 Oppolzer          ---        -.999 9  0.0890 0.026 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1493 Sigrid            ---        -.999 9  0.0476 0.009 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1495 Helsinki          ---        -.999 9  0.1200 0.026 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1501 Baade             ---        -.999 9  0.2093 0.033 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1502 Arenda            ---        -.999 9  0.0367 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1503 Kuopio            ---        -.999 9  0.2995 0.056 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1504 Lappeenranta      ---        -.999 9  0.1939 0.042 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1505 Koranna           ---        -.999 9  0.1580 0.036 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1509 Esclangona        ---        -.999 9  0.2327 0.038 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1510 Charlois          ---        -.999 9  0.1033 0.029 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1511 Dalera            ---        -.999 9  0.0614 0.037 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1512 Oulu              ---        0.027 2  0.0366 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1516 Henry             ---        -.999 9  0.0536 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1517 Beograd           ---        -.999 9  0.0491 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1519 Kajaani           ---        -.999 9  0.0700 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1520 Imatra            ---        -.999 9  0.0615 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1524 Joensuu           ---        -.999 9  0.0462 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1525 Savonlinna        ---        -.999 9  0.1306 0.020 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1532 Inari             ---        -.999 9  0.0562 0.008 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1533 Saimaa            ---        -.999 9  0.1216 0.016 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1534 Nasi              ---        -.999 9  0.0754 0.006 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1535 Paijanne          ---        -.999 9  0.1299 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1537 Transylvania      ---        -.999 9  0.1619 0.041 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1540 Kevola            ---        -.999 9  0.0433 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1541 Estonia           ---        -.999 9  0.1434 0.020 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1542 Schalen           ---        -.999 9  0.0656 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1544 Vinterhansenia    ---        -.999 9  0.0784 0.012 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1545 Thernoe           ---        -.999 9  0.0962 0.013 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1548 Palomaa           ---        -.999 9  0.0634 0.010 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1549 Mikko             ---        -.999 9  0.3531 0.065 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1552 Bessel            ---        -.999 9  0.2042 0.045 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1556 Wingolfia         ---        -.999 9  0.1297 0.023 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1558 Jarnefelt         ---        -.999 9  0.0347 0.009 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1561 Fricke            ---        -.999 9  0.0597 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1562 Gondolatsch       ---        -.999 9  0.2536 0.048 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1566 Icarus            ---        -.999 9  -.9999 -.999 0  -.9999 0.2170 0.2170   1  -9.99 -9.99 -9 
  1567 Alikoski          ---        0.033 2  0.0626 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1569 Evita             ---        -.999 9  0.0558 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1571 Cesco             ---        -.999 9  0.0530 0.015 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1572 Posnania          ---        -.999 9  0.1563 0.026 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1573 Vaisala           ---        -.999 9  0.2226 0.043 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1574 Meyer             ---        -.999 9  0.0389 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1575 Winifred          ---        -.999 9  0.2452 0.064 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1576 Fabiola           ---        -.999 9  0.0913 0.013 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1578 Kirkwood          ---        -.999 9  0.0507 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1579 Herrick           ---        -.999 9  0.0517 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1580 Betulia           ---        -.999 9  -.9999 -.999 0  0.0690 0.0650 0.0660  -9  -9.99 -9.99 -9 
  1581 Abanderada        ---        -.999 9  0.0523 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1582 Martir            ---        -.999 9  0.0570 0.009 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1583 Antilochus        ---        -.999 9  0.0621 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1584 Fuji              ---        -.999 9  0.2025 0.024 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1585 Union             ---        -.999 9  0.0378 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1586 Thiele            ---        -.999 9  0.1575 0.039 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1590 Tsiolkovskaja     ---        -.999 9  0.2095 0.018 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  1591 Baize             ---        -.999 9  0.1056 0.026 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
